cell_id,Tile,Clone
gkihcacb-1,271_plate4_1B_,255_255_0
gkihgojl-1,271_plate4_1B_,255_255_0
gkihlkli-1,271_plate4_1B_,255_255_0
gkihocfc-1,271_plate4_1B_,255_255_0
gkiifggp-1,271_plate4_1B_,255_255_0
gkiijcig-1,271_plate4_1B_,255_255_0
gkiimmji-1,271_plate4_1B_,255_255_0
gkiimobg-1,271_plate4_1B_,255_255_0
gkiiobon-1,271_plate4_1B_,255_255_0
gkijdieg-1,271_plate4_1B_,255_255_0
gkijhfji-1,271_plate4_1B_,255_255_0
gkijjfom-1,271_plate4_1B_,255_255_0
gkijjplm-1,271_plate4_1B_,255_255_0
gkijmkfe-1,271_plate4_1B_,255_255_0
gkikhlce-1,271_plate4_1B_,255_255_0
gkikigib-1,271_plate4_1B_,255_255_0
gkikigkf-1,271_plate4_1B_,255_255_0
gkikiijo-1,271_plate4_1B_,255_255_0
gkikjafi-1,271_plate4_1B_,255_255_0
gkikpmgf-1,271_plate4_1B_,255_255_0
gkilajng-1,271_plate4_1B_,255_255_0
gkilcbno-1,271_plate4_1B_,255_255_0
gkilcccn-1,271_plate4_1B_,255_255_0
gkildomn-1,271_plate4_1B_,255_255_0
gkiligii-1,271_plate4_1B_,255_255_0
gkilloog-1,271_plate4_1B_,255_255_0
gkilojpn-1,271_plate4_1B_,255_255_0
gkilpipl-1,271_plate4_1B_,255_255_0
gkimbjbh-1,271_plate4_1B_,255_255_0
gkimfgli-1,271_plate4_1B_,255_255_0
gkimgdnc-1,271_plate4_1B_,255_255_0
gkimkocm-1,271_plate4_1B_,255_255_0
gkimpioc-1,271_plate4_1B_,255_255_0
gkinaibk-1,271_plate4_1B_,255_255_0
gkincmbc-1,271_plate4_1B_,255_255_0
gkinebgi-1,271_plate4_1B_,255_255_0
gkinedla-1,271_plate4_1B_,255_255_0
gkineehk-1,271_plate4_1B_,255_255_0
gkineiec-1,271_plate4_1B_,255_255_0
gkingigp-1,271_plate4_1B_,255_255_0
gkinhdpa-1,271_plate4_1B_,255_255_0
gkinimok-1,271_plate4_1B_,255_255_0
gkinkonk-1,271_plate4_1B_,255_255_0
gkiobhcc-1,271_plate4_1B_,255_255_0
gkiodfij-1,271_plate4_1B_,255_255_0
gkioefid-1,271_plate4_1B_,255_255_0
gkiokglb-1,271_plate4_1B_,255_255_0
gkionocf-1,271_plate4_1B_,255_255_0
gkipfojn-1,271_plate4_1B_,255_255_0
gkipolej-1,271_plate4_1B_,255_255_0
gkjaajpc-1,271_plate4_1B_,255_255_0
gkjaeade-1,271_plate4_1B_,255_255_0
gkjaepdl-1,271_plate4_1B_,255_255_0
gkjamfcp-1,271_plate4_1B_,255_255_0
gkjaniaf-1,271_plate4_1B_,255_255_0
gkjanplp-1,271_plate4_1B_,255_255_0
gkjapimp-1,271_plate4_1B_,255_255_0
gkjbeban-1,271_plate4_1B_,255_255_0
gkjblcop-1,271_plate4_1B_,255_255_0
gkjndccb-1,271_plate4_1B_,255_255_0
gkjnfnnm-1,271_plate4_1B_,255_255_0
gkjnnoge-1,271_plate4_1B_,255_255_0
gkjoacoo-1,271_plate4_1B_,255_255_0
gkjoakil-1,271_plate4_1B_,255_255_0
gkjofokj-1,271_plate4_1B_,255_255_0
gkjohhdg-1,271_plate4_1B_,255_255_0
gkjokdfn-1,271_plate4_1B_,255_255_0
gkjokhmh-1,271_plate4_1B_,255_255_0
gkjpeofd-1,271_plate4_1B_,255_255_0
gkjpjjpk-1,271_plate4_1B_,255_255_0
gkjpmhea-1,271_plate4_1B_,255_255_0
gkjppoki-1,271_plate4_1B_,255_255_0
gkkabejh-1,271_plate4_1B_,255_255_0
gkkbejdc-1,271_plate4_1B_,255_255_0
gkkbhjpo-1,271_plate4_1B_,255_255_0
gkkbjapc-1,271_plate4_1B_,255_255_0
gkkcjgga-1,271_plate4_1B_,255_255_0
gkkcpbip-1,271_plate4_1B_,255_255_0
gkkefhnc-1,271_plate4_1B_,255_255_0
gkkegpjg-1,271_plate4_1B_,255_255_0
gkkehppd-1,271_plate4_1B_,255_255_0
gkkfbpdp-1,271_plate4_1B_,255_255_0
gkkfcodo-1,271_plate4_1B_,255_255_0
gkkfffko-1,271_plate4_1B_,255_255_0
gkkfhpkc-1,271_plate4_1B_,255_255_0
gkkfimci-1,271_plate4_1B_,255_255_0
gkkfkcai-1,271_plate4_1B_,255_255_0
gkkgcpaa-1,271_plate4_1B_,255_255_0
gkkgfnmk-1,271_plate4_1B_,255_255_0
gklhfijo-1,271_plate4_1B_,255_255_0
gklhjnej-1,271_plate4_1B_,255_255_0
gklhknif-1,271_plate4_1B_,255_255_0
gklhoklm-1,271_plate4_1B_,255_255_0
gklhpkko-1,271_plate4_1B_,255_255_0
gkliakac-1,271_plate4_1B_,255_255_0
gklidbcd-1,271_plate4_1B_,255_255_0
gkliddon-1,271_plate4_1B_,255_255_0
gklijjbf-1,271_plate4_1B_,255_255_0
gkljmlec-1,271_plate4_1B_,255_255_0
gklkblke-1,271_plate4_1B_,255_255_0
gklkdbni-1,271_plate4_1B_,255_255_0
gklkecka-1,271_plate4_1B_,255_255_0
gklkfjmb-1,271_plate4_1B_,255_255_0
gklkihbg-1,271_plate4_1B_,255_255_0
gklkljlj-1,271_plate4_1B_,255_255_0
gklkpgcf-1,271_plate4_1B_,255_255_0
gkllakbd-1,271_plate4_1B_,255_255_0
gkllgkcb-1,271_plate4_1B_,255_255_0
gkllopog-1,271_plate4_1B_,255_255_0
gklmcoke-1,271_plate4_1B_,255_255_0
gklnbbjm-1,271_plate4_1B_,255_255_0
gklnbbnd-1,271_plate4_1B_,255_255_0
gklnfokl-1,271_plate4_1B_,255_255_0
gklnibon-1,271_plate4_1B_,255_255_0
gklodhmn-1,271_plate4_1B_,255_255_0
gklpfhmn-1,271_plate4_1B_,255_255_0
gklpfoil-1,271_plate4_1B_,255_255_0
gklpgide-1,271_plate4_1B_,255_255_0
gklpmkjo-1,271_plate4_1B_,255_255_0
gklpndea-1,271_plate4_1B_,255_255_0
gklpnnjb-1,271_plate4_1B_,255_255_0
gklpocmp-1,271_plate4_1B_,255_255_0
gklpoopj-1,271_plate4_1B_,255_255_0
gkmagehf-1,271_plate4_1B_,255_255_0
gkmaodjf-1,271_plate4_1B_,255_255_0
gkmhdpjb-1,271_plate4_1B_,255_255_0
gkmhmfhl-1,271_plate4_1B_,255_255_0
gkmholac-1,271_plate4_1B_,255_255_0
gkmjkcjc-1,271_plate4_1B_,255_255_0
gkmjnlje-1,271_plate4_1B_,255_255_0
gkmkhdie-1,271_plate4_1B_,255_255_0
gkmkkkkk-1,271_plate4_1B_,255_255_0
gkmkoddj-1,271_plate4_1B_,255_255_0
gkmlapdh-1,271_plate4_1B_,255_255_0
gkmleddi-1,271_plate4_1B_,255_255_0
gkmoamem-1,271_plate4_1B_,255_255_0
gkmoikee-1,271_plate4_1B_,255_255_0
gkmoiolh-1,271_plate4_1B_,255_255_0
gkmojmfd-1,271_plate4_1B_,255_255_0
gkmpdobc-1,271_plate4_1B_,255_255_0
gkmpflbc-1,271_plate4_1B_,255_255_0
gkmphfnc-1,271_plate4_1B_,255_255_0
gkmpjhai-1,271_plate4_1B_,255_255_0
gkmpkmgj-1,271_plate4_1B_,255_255_0
gkmppjno-1,271_plate4_1B_,255_255_0
gknadbpi-1,271_plate4_1B_,255_255_0
gknadphi-1,271_plate4_1B_,255_255_0
gknaohbf-1,271_plate4_1B_,255_255_0
gknbecog-1,271_plate4_1B_,255_255_0
gknbfenp-1,271_plate4_1B_,255_255_0
gknbfgnh-1,271_plate4_1B_,255_255_0
gknbohif-1,271_plate4_1B_,255_255_0
gknbpeon-1,271_plate4_1B_,255_255_0
gknchagb-1,271_plate4_1B_,255_255_0
gkndcjhp-1,271_plate4_1B_,255_255_0
gkndicne-1,271_plate4_1B_,255_255_0
gkndkaag-1,271_plate4_1B_,255_255_0
gkndmpio-1,271_plate4_1B_,255_255_0
gkndnaig-1,271_plate4_1B_,255_255_0
gkndpdhn-1,271_plate4_1B_,255_255_0
gkneoomh-1,271_plate4_1B_,255_255_0
gknfhifk-1,271_plate4_1B_,255_255_0
gknfhpkb-1,271_plate4_1B_,255_255_0
gknfmhef-1,271_plate4_1B_,255_255_0
gknfnmdm-1,271_plate4_1B_,255_255_0
gkngdjjc-1,271_plate4_1B_,255_255_0
gkngiajh-1,271_plate4_1B_,255_255_0
gkngjnbk-1,271_plate4_1B_,255_255_0
gkngkina-1,271_plate4_1B_,255_255_0
gmgnkoap-1,271_plate4_1B_,255_255_0
gmhagfai-1,271_plate4_1B_,255_255_0
gmhakhcf-1,271_plate4_1B_,255_255_0
gmhalpkn-1,271_plate4_1B_,255_255_0
gmhbeioj-1,271_plate4_1B_,255_255_0
gmhbfhid-1,271_plate4_1B_,255_255_0
gmhbfkec-1,271_plate4_1B_,255_255_0
gmhbopbk-1,271_plate4_1B_,255_255_0
gmhcbadh-1,271_plate4_1B_,255_255_0
gmhcfelc-1,271_plate4_1B_,255_255_0
gmhcgand-1,271_plate4_1B_,255_255_0
gmhchblc-1,271_plate4_1B_,255_255_0
gmhchefc-1,271_plate4_1B_,255_255_0
gmhcimdg-1,271_plate4_1B_,255_255_0
gmhcmded-1,271_plate4_1B_,255_255_0
gmhcpplk-1,271_plate4_1B_,255_255_0
gmhfcejc-1,271_plate4_1B_,255_255_0
gmhgmpng-1,271_plate4_1B_,255_255_0
gmhgncin-1,271_plate4_1B_,255_255_0
gmhhbppm-1,271_plate4_1B_,255_255_0
gmhhgnma-1,271_plate4_1B_,255_255_0
gmhhkpgb-1,271_plate4_1B_,255_255_0
gmhhllik-1,271_plate4_1B_,255_255_0
gmhidofl-1,271_plate4_1B_,255_255_0
gmhihbkj-1,271_plate4_1B_,255_255_0
gmhiikpp-1,271_plate4_1B_,255_255_0
gmhikfcg-1,271_plate4_1B_,255_255_0
gmhikong-1,271_plate4_1B_,255_255_0
gmhinbbh-1,271_plate4_1B_,255_255_0
gmhinmea-1,271_plate4_1B_,255_255_0
gmhjebkh-1,271_plate4_1B_,255_255_0
gmhjefep-1,271_plate4_1B_,255_255_0
gmhjhpkb-1,271_plate4_1B_,255_255_0
gmhjiinc-1,271_plate4_1B_,255_255_0
gmhkicna-1,271_plate4_1B_,255_255_0
gmhkinag-1,271_plate4_1B_,255_255_0
gmhkjann-1,271_plate4_1B_,255_255_0
gmhkjgaa-1,271_plate4_1B_,255_255_0
gmhkogld-1,271_plate4_1B_,255_255_0
gmhlbmha-1,271_plate4_1B_,255_255_0
gmhlcmkc-1,271_plate4_1B_,255_255_0
gmhlmaad-1,271_plate4_1B_,255_255_0
gmhlmcmi-1,271_plate4_1B_,255_255_0
gmhmcdlf-1,271_plate4_1B_,255_255_0
gmhmdhpn-1,271_plate4_1B_,255_255_0
gmhmfmdf-1,271_plate4_1B_,255_255_0
gmhmgeoh-1,271_plate4_1B_,255_255_0
gmhmhbli-1,271_plate4_1B_,255_255_0
gmhmhgdc-1,271_plate4_1B_,255_255_0
gmhmhnio-1,271_plate4_1B_,255_255_0
gmhmjdam-1,271_plate4_1B_,255_255_0
gmhmndjc-1,271_plate4_1B_,255_255_0
gmhmnjdi-1,271_plate4_1B_,255_255_0
gmhmocoe-1,271_plate4_1B_,255_255_0
gmhmomjd-1,271_plate4_1B_,255_255_0
gmhnalod-1,271_plate4_1B_,255_255_0
gmhnbgjf-1,271_plate4_1B_,255_255_0
gmhnccpe-1,271_plate4_1B_,255_255_0
gmhncpjj-1,271_plate4_1B_,255_255_0
gmhnhmjh-1,271_plate4_1B_,255_255_0
gmhnicfa-1,271_plate4_1B_,255_255_0
gmhnilkf-1,271_plate4_1B_,255_255_0
gmhnjapo-1,271_plate4_1B_,255_255_0
gmhoaled-1,271_plate4_1B_,255_255_0
gmhohjlm-1,271_plate4_1B_,255_255_0
gmhohpmn-1,271_plate4_1B_,255_255_0
gmhoifde-1,271_plate4_1B_,255_255_0
gmhommdh-1,271_plate4_1B_,255_255_0
gmhpidka-1,271_plate4_1B_,255_255_0
gmhpjefj-1,271_plate4_1B_,255_255_0
gmhpoacc-1,271_plate4_1B_,255_255_0
gmiabeih-1,271_plate4_1B_,255_255_0
gmiadmah-1,271_plate4_1B_,255_255_0
gmiaffca-1,271_plate4_1B_,255_255_0
gmiaffok-1,271_plate4_1B_,255_255_0
gmiaghpc-1,271_plate4_1B_,255_255_0
gmianibj-1,271_plate4_1B_,255_255_0
gmiaojfd-1,271_plate4_1B_,255_255_0
gmiaomke-1,271_plate4_1B_,255_255_0
gmibahab-1,271_plate4_1B_,255_255_0
gmibcceh-1,271_plate4_1B_,255_255_0
gmibdeml-1,271_plate4_1B_,255_255_0
gmibikoj-1,271_plate4_1B_,255_255_0
gmibkdjg-1,271_plate4_1B_,255_255_0
gmibnmje-1,271_plate4_1B_,255_255_0
gmibojnb-1,271_plate4_1B_,255_255_0
gmicceee-1,271_plate4_1B_,255_255_0
gmicholh-1,271_plate4_1B_,255_255_0
gmicipmh-1,271_plate4_1B_,255_255_0
gmicjobl-1,271_plate4_1B_,255_255_0
gmicjpkp-1,271_plate4_1B_,255_255_0
gmickhga-1,271_plate4_1B_,255_255_0
gnaccpnb-1,271_plate4_1B_,255_255_0
gnahlipd-1,271_plate4_1B_,255_255_0
gnahokeh-1,271_plate4_1B_,255_255_0
gnahomol-1,271_plate4_1B_,255_255_0
gnajbfgm-1,271_plate4_1B_,255_255_0
gnkifbki-1,271_plate4_1B_,255_255_0
gnkikhjh-1,271_plate4_1B_,255_255_0
gnkimdhd-1,271_plate4_1B_,255_255_0
gnkjcnmk-1,271_plate4_1B_,255_255_0
gnkjedoo-1,271_plate4_1B_,255_255_0
gnkjfhkl-1,271_plate4_1B_,255_255_0
gnkjlcfg-1,271_plate4_1B_,255_255_0
iibdmmfc-1,271_plate4_1B_,255_255_0
iibdpfhk-1,271_plate4_1B_,255_255_0
iibgbeee-1,271_plate4_1B_,255_255_0
iibghjca-1,271_plate4_1B_,255_255_0
iibgjila-1,271_plate4_1B_,255_255_0
iibgknbi-1,271_plate4_1B_,255_255_0
iibgngmi-1,271_plate4_1B_,255_255_0
iibiegjl-1,271_plate4_1B_,255_255_0
iibifakf-1,271_plate4_1B_,255_255_0
iibigjkf-1,271_plate4_1B_,255_255_0
iibigmib-1,271_plate4_1B_,255_255_0
iibkpbhh-1,271_plate4_1B_,255_255_0
iiblicjo-1,271_plate4_1B_,255_255_0
ofldilkh-1,271_plate4_1B_,255_255_0
ofldlfoo-1,271_plate4_1B_,255_255_0
oflehalp-1,271_plate4_1B_,255_255_0
oflennij-1,271_plate4_1B_,255_255_0
oflfnohi-1,271_plate4_1B_,255_255_0
oflfoela-1,271_plate4_1B_,255_255_0
oflfohfl-1,271_plate4_1B_,255_255_0
oflgbolc-1,271_plate4_1B_,255_255_0
oflgdanf-1,271_plate4_1B_,255_255_0
ofmkggcd-1,271_plate4_1B_,255_255_0
ofmkhkgl-1,271_plate4_1B_,255_255_0
ofmkknlg-1,271_plate4_1B_,255_255_0
ofmlaick-1,271_plate4_1B_,255_255_0
ofmldcha-1,271_plate4_1B_,255_255_0
ofnkjmee-1,271_plate4_1B_,255_255_0
ofnlbnjm-1,271_plate4_1B_,255_255_0
cdknmlfl-1,272_plate4_12A_,102_0_102
cecnpdgg-1,272_plate4_12A_,102_0_102
cecoakla-1,272_plate4_12A_,102_0_102
cecobllk-1,272_plate4_12A_,102_0_102
cecogojf-1,272_plate4_12A_,102_0_102
cecopakj-1,272_plate4_12A_,102_0_102
cecpbgab-1,272_plate4_12A_,102_0_102
cecpclep-1,272_plate4_12A_,102_0_102
cedelema-1,272_plate4_12A_,102_0_102
cedenllc-1,272_plate4_12A_,102_0_102
cedfefff-1,272_plate4_12A_,102_0_102
cedfijpa-1,272_plate4_12A_,102_0_102
cedfjlna-1,272_plate4_12A_,102_0_102
cedfpemm-1,272_plate4_12A_,102_0_102
cedgafgl-1,272_plate4_12A_,102_0_102
cedgcnfb-1,272_plate4_12A_,102_0_102
cedggkjc-1,272_plate4_12A_,102_0_102
cedgmihc-1,272_plate4_12A_,102_0_102
cedgodan-1,272_plate4_12A_,102_0_102
cedhkljd-1,272_plate4_12A_,102_0_102
cedhnmkl-1,272_plate4_12A_,102_0_102
cedhpheh-1,272_plate4_12A_,102_0_102
cediackg-1,272_plate4_12A_,102_0_102
cedifcmi-1,272_plate4_12A_,102_0_102
cedifnhe-1,272_plate4_12A_,102_0_102
cedikknk-1,272_plate4_12A_,102_0_102
cedjblph-1,272_plate4_12A_,102_0_102
cedjhhok-1,272_plate4_12A_,102_0_102
cedjlgph-1,272_plate4_12A_,102_0_102
cedjnbhd-1,272_plate4_12A_,102_0_102
cedkajnf-1,272_plate4_12A_,102_0_102
cedmceij-1,272_plate4_12A_,102_0_102
cidogfkg-1,272_plate4_12A_,102_0_102
cidpekbn-1,272_plate4_12A_,102_0_102
cidpnine-1,272_plate4_12A_,102_0_102
cidpodjn-1,272_plate4_12A_,102_0_102
cieahbim-1,272_plate4_12A_,102_0_102
cieahilh-1,272_plate4_12A_,102_0_102
ciealcih-1,272_plate4_12A_,102_0_102
cieandlb-1,272_plate4_12A_,102_0_102
ciebbemb-1,272_plate4_12A_,102_0_102
ciebcfhd-1,272_plate4_12A_,102_0_102
ciebnoho-1,272_plate4_12A_,102_0_102
ciebpiko-1,272_plate4_12A_,102_0_102
ciecbfif-1,272_plate4_12A_,102_0_102
ciecbfne-1,272_plate4_12A_,102_0_102
ciecipfb-1,272_plate4_12A_,102_0_102
cieclihp-1,272_plate4_12A_,102_0_102
ciedkfnm-1,272_plate4_12A_,102_0_102
ciedopmk-1,272_plate4_12A_,102_0_102
cieelegp-1,272_plate4_12A_,102_0_102
cieencmj-1,272_plate4_12A_,102_0_102
cieenlgc-1,272_plate4_12A_,102_0_102
cieeoigp-1,272_plate4_12A_,102_0_102
ciegjbhi-1,272_plate4_12A_,102_0_102
ciegkjei-1,272_plate4_12A_,102_0_102
ciegphbm-1,272_plate4_12A_,102_0_102
ciehdjfh-1,272_plate4_12A_,102_0_102
ciehgigf-1,272_plate4_12A_,102_0_102
ciehkjkc-1,272_plate4_12A_,102_0_102
ciehlbma-1,272_plate4_12A_,102_0_102
ciehnmdd-1,272_plate4_12A_,102_0_102
cieicmln-1,272_plate4_12A_,102_0_102
cieicpcb-1,272_plate4_12A_,102_0_102
cieienhp-1,272_plate4_12A_,102_0_102
cieikjio-1,272_plate4_12A_,102_0_102
ciejbafj-1,272_plate4_12A_,102_0_102
ciejeadh-1,272_plate4_12A_,102_0_102
ciejffcg-1,272_plate4_12A_,102_0_102
ciejfmfd-1,272_plate4_12A_,102_0_102
ciejhobl-1,272_plate4_12A_,102_0_102
ciejlghl-1,272_plate4_12A_,102_0_102
ciejmkaa-1,272_plate4_12A_,102_0_102
ciejpddf-1,272_plate4_12A_,102_0_102
ciekemgm-1,272_plate4_12A_,102_0_102
cifpgbmc-1,272_plate4_12A_,102_0_102
cifphhcd-1,272_plate4_12A_,102_0_102
cifplfeb-1,272_plate4_12A_,102_0_102
cifpmapi-1,272_plate4_12A_,102_0_102
cifpnfep-1,272_plate4_12A_,102_0_102
cigafipm-1,272_plate4_12A_,102_0_102
ciganjpb-1,272_plate4_12A_,102_0_102
cigappee-1,272_plate4_12A_,102_0_102
cigbabol-1,272_plate4_12A_,102_0_102
cigbfcdf-1,272_plate4_12A_,102_0_102
cigbfepc-1,272_plate4_12A_,102_0_102
ciggfllb-1,272_plate4_12A_,102_0_102
cigggade-1,272_plate4_12A_,102_0_102
ciggkakb-1,272_plate4_12A_,102_0_102
ciggkfbl-1,272_plate4_12A_,102_0_102
cigglaeg-1,272_plate4_12A_,102_0_102
cighiaek-1,272_plate4_12A_,102_0_102
cighjahp-1,272_plate4_12A_,102_0_102
cighkccl-1,272_plate4_12A_,102_0_102
mkihigck-1,272_plate4_12A_,102_0_102
mkihjbbj-1,272_plate4_12A_,102_0_102
mkihoikm-1,272_plate4_12A_,102_0_102
mkihpojh-1,272_plate4_12A_,102_0_102
mkiiabmc-1,272_plate4_12A_,102_0_102
mkiigeff-1,272_plate4_12A_,102_0_102
mkiiiale-1,272_plate4_12A_,102_0_102
mkiiicod-1,272_plate4_12A_,102_0_102
mkiikmop-1,272_plate4_12A_,102_0_102
mkijahaa-1,272_plate4_12A_,102_0_102
mkijbnal-1,272_plate4_12A_,102_0_102
mkijeajc-1,272_plate4_12A_,102_0_102
mkijghci-1,272_plate4_12A_,102_0_102
mkijhnpj-1,272_plate4_12A_,102_0_102
mkijnhmf-1,272_plate4_12A_,102_0_102
mkikcfga-1,272_plate4_12A_,102_0_102
mkikcjaf-1,272_plate4_12A_,102_0_102
mkikflca-1,272_plate4_12A_,102_0_102
mkikfpkf-1,272_plate4_12A_,102_0_102
mkikhikl-1,272_plate4_12A_,102_0_102
mkikline-1,272_plate4_12A_,102_0_102
mkikpebn-1,272_plate4_12A_,102_0_102
mkilfbng-1,272_plate4_12A_,102_0_102
mkilfcjh-1,272_plate4_12A_,102_0_102
mkilheof-1,272_plate4_12A_,102_0_102
mkilkmej-1,272_plate4_12A_,102_0_102
mkilmlog-1,272_plate4_12A_,102_0_102
mkimdifn-1,272_plate4_12A_,102_0_102
mkiooong-1,272_plate4_12A_,102_0_102
mkipfchj-1,272_plate4_12A_,102_0_102
mkipkohc-1,272_plate4_12A_,102_0_102
mlhnkeek-1,272_plate4_12A_,102_0_102
mlhnonha-1,272_plate4_12A_,102_0_102
mlhombjd-1,272_plate4_12A_,102_0_102
mlhopabp-1,272_plate4_12A_,102_0_102
mlhpcode-1,272_plate4_12A_,102_0_102
mlhpfcfl-1,272_plate4_12A_,102_0_102
mlhpkdgo-1,272_plate4_12A_,102_0_102
mlhpmlhg-1,272_plate4_12A_,102_0_102
mlhpngpd-1,272_plate4_12A_,102_0_102
mliagicd-1,272_plate4_12A_,102_0_102
mliagpko-1,272_plate4_12A_,102_0_102
mlialcgh-1,272_plate4_12A_,102_0_102
mlibbdpo-1,272_plate4_12A_,102_0_102
mlibehal-1,272_plate4_12A_,102_0_102
mlibhbod-1,272_plate4_12A_,102_0_102
mlibjabk-1,272_plate4_12A_,102_0_102
mlibkcfg-1,272_plate4_12A_,102_0_102
mlibnccp-1,272_plate4_12A_,102_0_102
mlibpcfe-1,272_plate4_12A_,102_0_102
mlicbjne-1,272_plate4_12A_,102_0_102
mlicccme-1,272_plate4_12A_,102_0_102
mlicdaac-1,272_plate4_12A_,102_0_102
mlicebag-1,272_plate4_12A_,102_0_102
mlicfbbi-1,272_plate4_12A_,102_0_102
mlicmakc-1,272_plate4_12A_,102_0_102
mlidaghg-1,272_plate4_12A_,102_0_102
mliddhpj-1,272_plate4_12A_,102_0_102
mlidjbgo-1,272_plate4_12A_,102_0_102
mlidjodm-1,272_plate4_12A_,102_0_102
mlidkboj-1,272_plate4_12A_,102_0_102
mlieccno-1,272_plate4_12A_,102_0_102
mlieepbi-1,272_plate4_12A_,102_0_102
mlieilfe-1,272_plate4_12A_,102_0_102
mlieljcc-1,272_plate4_12A_,102_0_102
mliengeb-1,272_plate4_12A_,102_0_102
mlifainh-1,272_plate4_12A_,102_0_102
mlifdcic-1,272_plate4_12A_,102_0_102
mlifdekn-1,272_plate4_12A_,102_0_102
mlifdkmn-1,272_plate4_12A_,102_0_102
mlifkejk-1,272_plate4_12A_,102_0_102
mligbdko-1,272_plate4_12A_,102_0_102
mligdcfh-1,272_plate4_12A_,102_0_102
mligfchc-1,272_plate4_12A_,102_0_102
mligknpd-1,272_plate4_12A_,102_0_102
mligmeek-1,272_plate4_12A_,102_0_102
mlignhfj-1,272_plate4_12A_,102_0_102
mlignkdm-1,272_plate4_12A_,102_0_102
mligpcnn-1,272_plate4_12A_,102_0_102
mlihfill-1,272_plate4_12A_,102_0_102
mlihhanb-1,272_plate4_12A_,102_0_102
mlihjdjb-1,272_plate4_12A_,102_0_102
mlihlioe-1,272_plate4_12A_,102_0_102
mliholgh-1,272_plate4_12A_,102_0_102
mliiecnk-1,272_plate4_12A_,102_0_102
mliikbke-1,272_plate4_12A_,102_0_102
mliiknnb-1,272_plate4_12A_,102_0_102
mlijlnmp-1,272_plate4_12A_,102_0_102
mlijmgha-1,272_plate4_12A_,102_0_102
mlikbclp-1,272_plate4_12A_,102_0_102
mlikcfep-1,272_plate4_12A_,102_0_102
mlikefnk-1,272_plate4_12A_,102_0_102
mlikfkfj-1,272_plate4_12A_,102_0_102
mlikfmjk-1,272_plate4_12A_,102_0_102
mlikgkge-1,272_plate4_12A_,102_0_102
mlikndmn-1,272_plate4_12A_,102_0_102
mlildpan-1,272_plate4_12A_,102_0_102
mlilophd-1,272_plate4_12A_,102_0_102
mlimfpob-1,272_plate4_12A_,102_0_102
mlimikem-1,272_plate4_12A_,102_0_102
mlimkdhi-1,272_plate4_12A_,102_0_102
mlimmccf-1,272_plate4_12A_,102_0_102
mlinaikj-1,272_plate4_12A_,102_0_102
mlinpbgh-1,272_plate4_12A_,102_0_102
mlinpoha-1,272_plate4_12A_,102_0_102
mliobhfc-1,272_plate4_12A_,102_0_102
mlioioci-1,272_plate4_12A_,102_0_102
mlipemif-1,272_plate4_12A_,102_0_102
mlipgchk-1,272_plate4_12A_,102_0_102
mlipnbaf-1,272_plate4_12A_,102_0_102
mlkmkabo-1,272_plate4_12A_,102_0_102
mlknbidc-1,272_plate4_12A_,102_0_102
mlknfndm-1,272_plate4_12A_,102_0_102
mlkngkmh-1,272_plate4_12A_,102_0_102
mlknldlb-1,272_plate4_12A_,102_0_102
mlknndpm-1,272_plate4_12A_,102_0_102
mlkoedme-1,272_plate4_12A_,102_0_102
mlkohpdh-1,272_plate4_12A_,102_0_102
mlkojfoo-1,272_plate4_12A_,102_0_102
mlkoncjp-1,272_plate4_12A_,102_0_102
mlkpnjdn-1,272_plate4_12A_,102_0_102
mllackan-1,272_plate4_12A_,102_0_102
mlljplga-1,272_plate4_12A_,102_0_102
mllkalbn-1,272_plate4_12A_,102_0_102
mllkboie-1,272_plate4_12A_,102_0_102
mllkdjck-1,272_plate4_12A_,102_0_102
mllkooal-1,272_plate4_12A_,102_0_102
mlllahge-1,272_plate4_12A_,102_0_102
mllmncnn-1,272_plate4_12A_,102_0_102
mllmogfp-1,272_plate4_12A_,102_0_102
mllnjibj-1,272_plate4_12A_,102_0_102
mlloemln-1,272_plate4_12A_,102_0_102
mllofdon-1,272_plate4_12A_,102_0_102
mlmakaog-1,272_plate4_12A_,102_0_102
mlmalhpl-1,272_plate4_12A_,102_0_102
mlmalmjb-1,272_plate4_12A_,102_0_102
mlmanaom-1,272_plate4_12A_,102_0_102
mlmaodcf-1,272_plate4_12A_,102_0_102
mlmblkin-1,272_plate4_12A_,102_0_102
mlmbofji-1,272_plate4_12A_,102_0_102
mlmbpkmh-1,272_plate4_12A_,102_0_102
mlmcgpho-1,272_plate4_12A_,102_0_102
mlmchjcj-1,272_plate4_12A_,102_0_102
mlmcimhf-1,272_plate4_12A_,102_0_102
mlmcnfmj-1,272_plate4_12A_,102_0_102
mlmcobob-1,272_plate4_12A_,102_0_102
mlmcopao-1,272_plate4_12A_,102_0_102
mlmcpenh-1,272_plate4_12A_,102_0_102
mlmdbeee-1,272_plate4_12A_,102_0_102
mlmdfibc-1,272_plate4_12A_,102_0_102
mlmdgnff-1,272_plate4_12A_,102_0_102
mlmdgnpf-1,272_plate4_12A_,102_0_102
mlmdhlhp-1,272_plate4_12A_,102_0_102
mlmdkgik-1,272_plate4_12A_,102_0_102
mlmdnmeg-1,272_plate4_12A_,102_0_102
mlmdoieo-1,272_plate4_12A_,102_0_102
mlmdpnhh-1,272_plate4_12A_,102_0_102
mlmebnoe-1,272_plate4_12A_,102_0_102
